Teff,Lstar_Lsun
1.014606741999999940e+04,7.485832499999999072e+02
1.001123595999999998e+04,6.852116499999999633e+02
1.003370787000000018e+04,6.555669499999999061e+02
1.005617978000000039e+04,6.272047999999999774e+02
1.005617978000000039e+04,6.272047999999999774e+02
1.005617978000000039e+04,6.272047999999999774e+02
1.012359550999999919e+04,4.402992000000000417e+02
1.012359550999999919e+04,4.402992000000000417e+02
1.014606741999999940e+04,4.402992000000000417e+02
1.021348315000000002e+04,5.027718499999999722e+02
1.012359550999999919e+04,5.027718499999999722e+02
1.010112360000000081e+04,5.027718499999999722e+02
1.021348315000000002e+04,4.030254999999999654e+02
1.021348315000000002e+04,3.855892000000000053e+02
1.021348315000000002e+04,3.855892000000000053e+02
9.629213480000000345e+03,3.529470000000000027e+02
9.696629209999999148e+03,2.706844999999999573e+02
9.808988760000000184e+03,2.075952000000000339e+02
9.808988760000000184e+03,2.075952000000000339e+02
9.786516849999999977e+03,2.075952000000000339e+02
9.786516849999999977e+03,2.169826499999999783e+02
9.786516849999999977e+03,2.169826499999999783e+02
9.764044939999999769e+03,2.075952000000000339e+02
9.764044939999999769e+03,1.739348500000000115e+02
9.764044939999999769e+03,1.739348500000000115e+02
9.764044939999999769e+03,1.664097999999999900e+02
9.764044939999999769e+03,1.333952999999999918e+02
9.764044939999999769e+03,1.276241499999999860e+02
9.764044939999999769e+03,1.276241499999999860e+02
9.853932580000000598e+03,1.739348500000000115e+02
9.853932580000000598e+03,1.739348500000000115e+02
9.786516849999999977e+03,1.664097999999999900e+02
9.764044939999999769e+03,1.664097999999999900e+02
9.696629209999999148e+03,1.457322999999999809e+02
9.629213480000000345e+03,1.333952999999999918e+02
9.561797749999999724e+03,1.276241499999999860e+02
9.539325840000001335e+03,1.276241499999999860e+02
9.539325840000001335e+03,1.333952999999999918e+02
9.471910109999998895e+03,1.457322999999999809e+02
9.471910109999998895e+03,1.457322999999999809e+02
9.471910109999998895e+03,1.523222999999999843e+02
9.471910109999998895e+03,1.523222999999999843e+02
9.561797749999999724e+03,1.523222999999999843e+02
9.561797749999999724e+03,1.523222999999999843e+02
9.561797749999999724e+03,1.592102999999999895e+02
9.651685390000000552e+03,1.739348500000000115e+02
9.516853929999999309e+03,1.739348500000000115e+02
9.449438200000000506e+03,1.739348500000000115e+02
9.404494380000000092e+03,1.818001500000000021e+02
9.382022469999999885e+03,1.986139000000000010e+02
9.382022469999999885e+03,2.075952000000000339e+02
9.449438200000000506e+03,2.075952000000000339e+02
9.471910109999998895e+03,1.986139000000000010e+02
9.494382020000000921e+03,1.986139000000000010e+02
9.561797749999999724e+03,2.169826499999999783e+02
9.606741570000000138e+03,2.589737499999999955e+02
9.606741570000000138e+03,2.370502000000000180e+02
9.674157300000000760e+03,2.075952000000000339e+02
9.516853929999999309e+03,2.370502000000000180e+02
9.314606740000001082e+03,2.706844999999999573e+02
9.292134829999999056e+03,2.829248499999999922e+02
9.292134829999999056e+03,2.829248499999999922e+02
9.359550559999999678e+03,2.706844999999999573e+02
9.359550559999999678e+03,2.706844999999999573e+02
9.426966290000000299e+03,2.957187000000000126e+02
9.494382020000000921e+03,3.090910499999999956e+02
9.426966290000000299e+03,2.477695999999999970e+02
9.382022469999999885e+03,1.900211500000000058e+02
9.359550559999999678e+03,1.664097999999999900e+02
9.112359549999999217e+03,1.117660000000000053e+02
9.134831459999999424e+03,1.023044000000000011e+02
9.359550559999999678e+03,8.959244999999998527e+01
9.449438200000000506e+03,8.959244999999998527e+01
9.449438200000000506e+03,8.959244999999998527e+01
9.404494380000000092e+03,1.069306000000000125e+02
9.404494380000000092e+03,1.069306000000000125e+02
9.449438200000000506e+03,1.333952999999999918e+02
9.449438200000000506e+03,1.333952999999999918e+02
9.426966290000000299e+03,1.276241499999999860e+02
9.337078649999999470e+03,1.276241499999999860e+02
9.337078649999999470e+03,1.221026499999999970e+02
9.359550559999999678e+03,1.069306000000000125e+02
9.337078649999999470e+03,1.023044000000000011e+02
9.337078649999999470e+03,9.787835000000001173e+01
9.516853929999999309e+03,9.364379999999999882e+01
9.561797749999999724e+03,9.364379999999999882e+01
9.561797749999999724e+03,9.364379999999999882e+01
9.786516849999999977e+03,8.571635000000000559e+01
9.674157300000000760e+03,8.200794999999999391e+01
9.651685390000000552e+03,8.200794999999999391e+01
9.651685390000000552e+03,8.200794999999999391e+01
9.539325840000001335e+03,8.959244999999998527e+01
9.494382020000000921e+03,8.571635000000000559e+01
9.449438200000000506e+03,7.181794999999999618e+01
9.404494380000000092e+03,7.181794999999999618e+01
9.404494380000000092e+03,7.181794999999999618e+01
9.404494380000000092e+03,7.181794999999999618e+01
9.382022469999999885e+03,7.181794999999999618e+01
9.202247190000000046e+03,7.181794999999999618e+01
9.202247190000000046e+03,7.181794999999999618e+01
9.202247190000000046e+03,7.181794999999999618e+01
9.247191009999998641e+03,6.871085000000000775e+01
9.269662920000000668e+03,6.871085000000000775e+01
9.269662920000000668e+03,6.871085000000000775e+01
9.269662920000000668e+03,8.200794999999999391e+01
9.269662920000000668e+03,8.200794999999999391e+01
9.134831459999999424e+03,8.200794999999999391e+01
8.910112359999999171e+03,8.200794999999999391e+01
8.865168540000000576e+03,8.200794999999999391e+01
8.865168540000000576e+03,7.506555000000000177e+01
8.887640450000000783e+03,6.871085000000000775e+01
8.887640450000000783e+03,6.871085000000000775e+01
8.932584270000001197e+03,6.871085000000000775e+01
8.955056179999999586e+03,7.181794999999999618e+01
8.955056179999999586e+03,7.181794999999999618e+01
8.955056179999999586e+03,7.181794999999999618e+01
8.977528089999999793e+03,7.846000000000000796e+01
8.977528089999999793e+03,7.846000000000000796e+01
9.000000000000000000e+03,7.846000000000000796e+01
9.067415729999998803e+03,8.959244999999998527e+01
9.067415729999998803e+03,8.959244999999998527e+01
9.044943820000000414e+03,9.364379999999999882e+01
9.000000000000000000e+03,9.364379999999999882e+01
9.000000000000000000e+03,9.787835000000001173e+01
9.089887640000000829e+03,1.168200500000000090e+02
9.134831459999999424e+03,1.221026499999999970e+02
9.112359549999999217e+03,1.221026499999999970e+02
9.022471910000000207e+03,1.523222999999999843e+02
8.932584270000001197e+03,1.523222999999999843e+02
8.842696630000000368e+03,1.221026499999999970e+02
8.865168540000000576e+03,1.168200500000000090e+02
8.887640450000000783e+03,1.168200500000000090e+02
8.955056179999999586e+03,1.276241499999999860e+02
8.955056179999999586e+03,1.276241499999999860e+02
8.865168540000000576e+03,1.333952999999999918e+02
8.865168540000000576e+03,1.394273999999999774e+02
8.842696630000000368e+03,1.523222999999999843e+02
8.797752809999999954e+03,1.523222999999999843e+02
8.775280899999999747e+03,1.523222999999999843e+02
8.752808990000001359e+03,1.457322999999999809e+02
8.752808990000001359e+03,1.457322999999999809e+02
8.595505619999999908e+03,1.457322999999999809e+02
8.573033709999999701e+03,1.592102999999999895e+02
8.662921350000000530e+03,1.592102999999999895e+02
8.730337079999999332e+03,1.457322999999999809e+02
8.685393259999998918e+03,1.221026499999999970e+02
8.595505619999999908e+03,1.117660000000000053e+02
8.595505619999999908e+03,1.069306000000000125e+02
8.640449440000000322e+03,1.023044000000000011e+02
8.707865170000000944e+03,1.023044000000000011e+02
8.775280899999999747e+03,1.023044000000000011e+02
8.820224720000000161e+03,8.959244999999998527e+01
8.820224720000000161e+03,7.846000000000000796e+01
8.775280899999999747e+03,6.017305000000000348e+01
8.910112359999999171e+03,4.224164999999999992e+01
8.932584270000001197e+03,4.224164999999999992e+01
8.932584270000001197e+03,4.823515000000000441e+01
8.887640450000000783e+03,5.041634999999999422e+01
8.842696630000000368e+03,5.041634999999999422e+01
8.842696630000000368e+03,4.415180000000000149e+01
8.865168540000000576e+03,4.415180000000000149e+01
8.865168540000000576e+03,4.415180000000000149e+01
8.752808990000001359e+03,4.823515000000000441e+01
8.730337079999999332e+03,4.823515000000000441e+01
8.595505619999999908e+03,5.041634999999999422e+01
8.550561799999999494e+03,5.041634999999999422e+01
8.505617979999999079e+03,4.614835000000000065e+01
8.550561799999999494e+03,4.415180000000000149e+01
8.573033709999999701e+03,4.415180000000000149e+01
8.662921350000000530e+03,4.415180000000000149e+01
8.685393259999998918e+03,4.224164999999999992e+01
8.685393259999998918e+03,4.224164999999999992e+01
8.573033709999999701e+03,4.224164999999999992e+01
8.235955060000000231e+03,4.415180000000000149e+01
8.235955060000000231e+03,4.614835000000000065e+01
8.393258429999999862e+03,3.866564999999999941e+01
8.438202250000000276e+03,3.699284999999999712e+01
8.438202250000000276e+03,3.699284999999999712e+01
8.393258429999999862e+03,4.224164999999999992e+01
8.393258429999999862e+03,4.415180000000000149e+01
8.393258429999999862e+03,4.614835000000000065e+01
8.393258429999999862e+03,4.823515000000000441e+01
8.393258429999999862e+03,5.041634999999999422e+01
8.393258429999999862e+03,5.269619999999999749e+01
8.393258429999999862e+03,5.269619999999999749e+01
8.393258429999999862e+03,5.269619999999999749e+01
8.393258429999999862e+03,5.507909999999999684e+01
8.370786519999999655e+03,5.507909999999999684e+01
8.370786519999999655e+03,6.289410000000000167e+01
8.348314609999999448e+03,6.573814999999999031e+01
8.348314609999999448e+03,6.573814999999999031e+01
8.415730340000000069e+03,7.846000000000000796e+01
8.415730340000000069e+03,7.846000000000000796e+01
8.370786519999999655e+03,6.289410000000000167e+01
8.348314609999999448e+03,5.756974999999999909e+01
8.348314609999999448e+03,4.614835000000000065e+01
8.348314609999999448e+03,3.099465000000000359e+01
8.191011240000000726e+03,2.965370000000000061e+01
8.123595509999999194e+03,2.965370000000000061e+01
8.168539329999999609e+03,3.239625000000000199e+01
8.280898879999998826e+03,2.965370000000000061e+01
8.280898879999998826e+03,2.965370000000000061e+01
8.280898879999998826e+03,2.596904999999999930e+01
8.303370790000000852e+03,2.377064999999999984e+01
8.325842699999999240e+03,2.377064999999999984e+01
8.033707870000000185e+03,2.596904999999999930e+01
8.011235959999999068e+03,2.596904999999999930e+01
8.011235959999999068e+03,2.596904999999999930e+01
8.078651690000000599e+03,2.484554999999999936e+01
8.191011240000000726e+03,2.596904999999999930e+01
8.191011240000000726e+03,2.596904999999999930e+01
8.056179779999999482e+03,2.837079999999999913e+01
7.966292129999999815e+03,2.837079999999999913e+01
7.943820220000000518e+03,3.239625000000000199e+01
7.898876400000000103e+03,3.386119999999999663e+01
7.853932579999999689e+03,3.239625000000000199e+01
7.853932579999999689e+03,3.099465000000000359e+01
7.898876400000000103e+03,3.239625000000000199e+01
7.876404490000000806e+03,4.224164999999999992e+01
7.876404490000000806e+03,4.224164999999999992e+01
7.831460670000000391e+03,4.415180000000000149e+01
7.831460670000000391e+03,5.041634999999999422e+01
7.853932579999999689e+03,3.386119999999999663e+01
7.876404490000000806e+03,3.099465000000000359e+01
7.943820220000000518e+03,1.905470000000000041e+01
7.943820220000000518e+03,1.905470000000000041e+01
8.056179779999999482e+03,1.991634999999999778e+01
8.078651690000000599e+03,1.823035000000000139e+01
8.078651690000000599e+03,1.744165000000000276e+01
8.056179779999999482e+03,1.668704999999999927e+01
7.988764040000000932e+03,1.527439999999999998e+01
7.966292129999999815e+03,1.527439999999999998e+01
7.921348309999999401e+03,1.461355000000000004e+01
7.831460670000000391e+03,1.527439999999999998e+01
7.831460670000000391e+03,1.668704999999999927e+01
7.898876400000000103e+03,1.823035000000000139e+01
7.943820220000000518e+03,1.744165000000000276e+01
7.943820220000000518e+03,1.744165000000000276e+01
8.011235959999999068e+03,1.991634999999999778e+01
8.056179779999999482e+03,2.081700000000000017e+01
7.988764040000000932e+03,2.081700000000000017e+01
7.921348309999999401e+03,2.081700000000000017e+01
7.898876400000000103e+03,2.175834999999999653e+01
7.898876400000000103e+03,2.175834999999999653e+01
7.853932579999999689e+03,2.484554999999999936e+01
7.764044940000000679e+03,2.596904999999999930e+01
7.719101120000000265e+03,2.274224999999999852e+01
7.651685390000000552e+03,2.377064999999999984e+01
7.629213479999999436e+03,2.484554999999999936e+01
7.629213479999999436e+03,2.484554999999999936e+01
7.853932579999999689e+03,2.377064999999999984e+01
7.853932579999999689e+03,2.081700000000000017e+01
7.786516849999999977e+03,1.991634999999999778e+01
7.741573029999999562e+03,2.274224999999999852e+01
7.808988759999999274e+03,2.274224999999999852e+01
7.808988759999999274e+03,2.274224999999999852e+01
7.719101120000000265e+03,2.714339999999999975e+01
7.719101120000000265e+03,3.239625000000000199e+01
7.786516849999999977e+03,3.539240000000000208e+01
7.831460670000000391e+03,3.539240000000000208e+01
7.831460670000000391e+03,3.539240000000000208e+01
7.786516849999999977e+03,3.699284999999999712e+01
7.651685390000000552e+03,2.377064999999999984e+01
7.584269659999999021e+03,2.274224999999999852e+01
7.539325840000000426e+03,2.274224999999999852e+01
7.584269659999999021e+03,1.823035000000000139e+01
7.651685390000000552e+03,1.461355000000000004e+01
7.651685390000000552e+03,1.171434999999999960e+01
7.651685390000000552e+03,7.527350000000000207e+00
7.651685390000000552e+03,6.890100000000000335e+00
7.494382020000000011e+03,6.592000000000000526e+00
7.449438199999999597e+03,6.306799999999999962e+00
7.404494380000000092e+03,6.033949999999999925e+00
7.337078650000000380e+03,4.836850000000000094e+00
7.292134829999999965e+03,4.235850000000000115e+00
7.224719100000000253e+03,4.235850000000000115e+00
7.202247190000000955e+03,4.235850000000000115e+00
7.179775279999999839e+03,4.235850000000000115e+00
7.134831459999999424e+03,3.709500000000000242e+00
7.112359550000000127e+03,3.549050000000000260e+00
7.089887640000000829e+03,3.395500000000000185e+00
7.089887640000000829e+03,3.108049999999999979e+00
7.044943820000000414e+03,2.721849999999999881e+00
6.977528090000000702e+03,2.604099999999999859e+00
6.932584270000000288e+03,3.108049999999999979e+00
6.932584270000000288e+03,3.108049999999999979e+00
6.932584270000000288e+03,3.108049999999999979e+00
6.865168540000000576e+03,2.973600000000000243e+00
6.842696629999999459e+03,2.973600000000000243e+00
6.820224720000000161e+03,2.973600000000000243e+00
6.797752809999999045e+03,2.973600000000000243e+00
6.797752809999999045e+03,3.549050000000000260e+00
6.797752809999999045e+03,3.877250000000000085e+00
6.797752809999999045e+03,3.877250000000000085e+00
6.820224720000000161e+03,3.877250000000000085e+00
6.820224720000000161e+03,4.836850000000000094e+00
6.820224720000000161e+03,4.836850000000000094e+00
6.820224720000000161e+03,5.055600000000000094e+00
6.752808990000000449e+03,6.306799999999999962e+00
6.707865170000000035e+03,6.033949999999999925e+00
6.685393259999999827e+03,5.284200000000000230e+00
6.707865170000000035e+03,4.836850000000000094e+00
6.707865170000000035e+03,4.427399999999999558e+00
6.707865170000000035e+03,4.235850000000000115e+00
6.932584270000000288e+03,7.867699999999999250e+00
6.932584270000000288e+03,7.527350000000000207e+00
6.932584270000000288e+03,6.306799999999999962e+00
6.932584270000000288e+03,6.306799999999999962e+00
6.932584270000000288e+03,5.772899999999999920e+00
6.887640449999999873e+03,5.055600000000000094e+00
6.887640449999999873e+03,4.627600000000001046e+00
6.842696629999999459e+03,3.248599999999999710e+00
6.865168540000000576e+03,2.383650000000000269e+00
6.865168540000000576e+03,2.280499999999999972e+00
6.865168540000000576e+03,2.280499999999999972e+00
6.775280899999999747e+03,2.280499999999999972e+00
6.730337079999999332e+03,2.383650000000000269e+00
6.752808990000000449e+03,2.604099999999999859e+00
6.797752809999999045e+03,2.721849999999999881e+00
6.797752809999999045e+03,2.721849999999999881e+00
6.707865170000000035e+03,3.395500000000000185e+00
6.707865170000000035e+03,3.549050000000000260e+00
6.685393259999999827e+03,3.248599999999999710e+00
6.685393259999999827e+03,2.721849999999999881e+00
6.707865170000000035e+03,2.721849999999999881e+00
6.752808990000000449e+03,2.721849999999999881e+00
6.775280899999999747e+03,2.721849999999999881e+00
6.797752809999999045e+03,2.181849999999999845e+00
6.797752809999999045e+03,2.087450000000000028e+00
6.730337079999999332e+03,2.087450000000000028e+00
6.685393259999999827e+03,2.181849999999999845e+00
6.662921349999999620e+03,2.181849999999999845e+00
6.662921349999999620e+03,2.721849999999999881e+00
6.662921349999999620e+03,2.973600000000000243e+00
6.662921349999999620e+03,3.248599999999999710e+00
6.573033709999999701e+03,2.604099999999999859e+00
6.573033709999999701e+03,2.604099999999999859e+00
6.595505619999999908e+03,2.491449999999999942e+00
6.730337079999999332e+03,2.181849999999999845e+00
6.730337079999999332e+03,2.087450000000000028e+00
6.707865170000000035e+03,1.910749999999999948e+00
6.640449439999999413e+03,1.910749999999999948e+00
6.617977530000000115e+03,1.997149999999999981e+00
6.550561800000000403e+03,2.181849999999999845e+00
6.528089890000000196e+03,2.181849999999999845e+00
6.505617979999999989e+03,2.280499999999999972e+00
6.505617979999999989e+03,2.087450000000000028e+00
6.505617979999999989e+03,2.087450000000000028e+00
6.573033709999999701e+03,1.910749999999999948e+00
6.595505619999999908e+03,1.910749999999999948e+00
6.595505619999999908e+03,1.828100000000000058e+00
6.595505619999999908e+03,1.341350000000000042e+00
6.573033709999999701e+03,1.401999999999999913e+00
6.550561800000000403e+03,1.749000000000000110e+00
6.528089890000000196e+03,1.749000000000000110e+00
6.505617979999999989e+03,1.749000000000000110e+00
6.438202250000000276e+03,1.749000000000000110e+00
6.415730340000000069e+03,1.828100000000000058e+00
6.415730340000000069e+03,2.280499999999999972e+00
6.415730340000000069e+03,2.280499999999999972e+00
6.438202250000000276e+03,2.721849999999999881e+00
6.235955060000000231e+03,2.181849999999999845e+00
6.213483150000000023e+03,2.181849999999999845e+00
6.213483150000000023e+03,2.181849999999999845e+00
6.348314610000000357e+03,2.721849999999999881e+00
6.348314610000000357e+03,2.844949999999999868e+00
6.325842700000000150e+03,1.531649999999999956e+00
6.325842700000000150e+03,1.531649999999999956e+00
6.325842700000000150e+03,1.531649999999999956e+00
6.415730340000000069e+03,1.531649999999999956e+00
6.438202250000000276e+03,1.401999999999999913e+00
6.438202250000000276e+03,1.283300000000000107e+00
6.460674160000000484e+03,1.283300000000000107e+00
6.550561800000000403e+03,1.531649999999999956e+00
6.325842700000000150e+03,1.600950000000000095e+00
6.258426970000000438e+03,1.600950000000000095e+00
6.258426970000000438e+03,1.600950000000000095e+00
6.258426970000000438e+03,1.600950000000000095e+00
6.370786520000000564e+03,1.673300000000000010e+00
6.393258429999999862e+03,1.828100000000000058e+00
6.303370789999999943e+03,1.910749999999999948e+00
6.280898879999999735e+03,1.749000000000000110e+00
6.235955060000000231e+03,1.673300000000000010e+00
6.146067420000000311e+03,1.673300000000000010e+00
6.123595510000000104e+03,1.673300000000000010e+00
6.168539329999999609e+03,1.465400000000000036e+00
6.235955060000000231e+03,1.341350000000000042e+00
6.258426970000000438e+03,1.283300000000000107e+00
6.303370789999999943e+03,1.283300000000000107e+00
6.123595510000000104e+03,1.123849999999999794e+00
6.123595510000000104e+03,1.123849999999999794e+00
6.123595510000000104e+03,1.341350000000000042e+00
6.123595510000000104e+03,1.531649999999999956e+00
6.123595510000000104e+03,1.531649999999999956e+00
6.033707870000000185e+03,1.341350000000000042e+00
6.011235959999999977e+03,1.341350000000000042e+00
6.033707870000000185e+03,1.341350000000000042e+00
6.078651689999999689e+03,1.283300000000000107e+00
6.101123599999999897e+03,1.227800000000000002e+00
6.191011239999999816e+03,1.123849999999999794e+00
6.213483150000000023e+03,1.123849999999999794e+00
5.988764040000000023e+03,1.123849999999999794e+00
5.966292129999999815e+03,1.123849999999999794e+00
5.966292129999999815e+03,1.123849999999999794e+00
5.943820220000000518e+03,1.123849999999999794e+00
5.921348310000000311e+03,1.028699999999999948e+00
5.921348310000000311e+03,9.009000000000000341e-01
5.943820220000000518e+03,9.009000000000000341e-01
6.033707870000000185e+03,9.842000000000000748e-01
6.056179779999999482e+03,9.842000000000000748e-01
6.056179779999999482e+03,9.842000000000000748e-01
6.056179779999999482e+03,1.174700000000000077e+00
5.988764040000000023e+03,1.174700000000000077e+00
5.898876400000000103e+03,1.174700000000000077e+00
5.876404489999999896e+03,1.174700000000000077e+00
5.853932579999999689e+03,9.842000000000000748e-01
5.853932579999999689e+03,9.842000000000000748e-01
5.831460670000000391e+03,9.842000000000000748e-01
5.764044939999999769e+03,1.174700000000000077e+00
5.741573029999999562e+03,9.842000000000000748e-01
5.741573029999999562e+03,8.618999999999999995e-01
5.741573029999999562e+03,8.618999999999999995e-01
5.741573029999999562e+03,8.618999999999999995e-01
5.674157299999999850e+03,8.618999999999999995e-01
5.651685389999999643e+03,8.618999999999999995e-01
5.651685389999999643e+03,8.246499999999999941e-01
5.651685389999999643e+03,8.246499999999999941e-01
5.651685389999999643e+03,7.889500000000000401e-01
5.629213479999999436e+03,7.547999999999999154e-01
5.584269659999999931e+03,6.324500000000000677e-01
5.584269659999999931e+03,6.324500000000000677e-01
5.539325839999999516e+03,6.610499999999999154e-01
5.449438199999999597e+03,7.221500000000000696e-01
5.426966290000000299e+03,7.221500000000000696e-01
5.404494380000000092e+03,6.908999999999999586e-01
5.337078650000000380e+03,5.069500000000000117e-01
5.337078650000000380e+03,5.069500000000000117e-01
5.359550560000000587e+03,6.324500000000000677e-01
5.359550560000000587e+03,6.324500000000000677e-01
5.426966290000000299e+03,6.324500000000000677e-01
5.539325839999999516e+03,6.324500000000000677e-01
5.539325839999999516e+03,6.324500000000000677e-01
5.539325839999999516e+03,7.889500000000000401e-01
5.494382020000000011e+03,7.889500000000000401e-01
5.494382020000000011e+03,7.889500000000000401e-01
5.494382020000000011e+03,8.246499999999999941e-01
5.449438199999999597e+03,8.246499999999999941e-01
5.404494380000000092e+03,6.324500000000000677e-01
5.359550560000000587e+03,5.788999999999999702e-01
5.269662920000000668e+03,5.788999999999999702e-01
5.224719100000000253e+03,5.788999999999999702e-01
5.157303370000000541e+03,5.298999999999999266e-01
5.134831460000000334e+03,5.069500000000000117e-01
5.134831460000000334e+03,5.069500000000000117e-01
5.134831460000000334e+03,4.850499999999999812e-01
5.224719100000000253e+03,4.640500000000000180e-01
5.269662920000000668e+03,5.069500000000000117e-01
5.157303370000000541e+03,5.298999999999999266e-01
5.044943820000000414e+03,4.063999999999999835e-01
5.022471910000000207e+03,4.063999999999999835e-01
5.022471910000000207e+03,4.063999999999999835e-01
5.022471910000000207e+03,4.850499999999999812e-01
5.044943820000000414e+03,4.640500000000000180e-01
5.044943820000000414e+03,4.247499999999999609e-01
5.044943820000000414e+03,4.247499999999999609e-01
5.044943820000000414e+03,3.719999999999999973e-01
4.910112360000000081e+03,3.558999999999999941e-01
4.887640449999999873e+03,3.887999999999999790e-01
4.932584270000000288e+03,4.063999999999999835e-01
4.955056179999999586e+03,3.887999999999999790e-01
4.977528089999999793e+03,3.887999999999999790e-01
5.112359550000000127e+03,3.887999999999999790e-01
5.292134829999999965e+03,3.887999999999999790e-01
5.247191010000000460e+03,3.887999999999999790e-01
4.955056179999999586e+03,4.439499999999999558e-01
4.887640449999999873e+03,4.439499999999999558e-01
4.887640449999999873e+03,4.439499999999999558e-01
4.887640449999999873e+03,4.247499999999999609e-01
4.865168539999999666e+03,4.063999999999999835e-01
4.865168539999999666e+03,3.719999999999999973e-01
4.842696629999999459e+03,3.116499999999999826e-01
4.842696629999999459e+03,2.982000000000000206e-01
4.842696629999999459e+03,2.982000000000000206e-01
4.752808989999999540e+03,3.116499999999999826e-01
4.752808989999999540e+03,3.257499999999999840e-01
4.820224720000000161e+03,3.404999999999999694e-01
4.842696629999999459e+03,3.404999999999999694e-01
4.775280899999999747e+03,3.719999999999999973e-01
4.730337079999999332e+03,3.719999999999999973e-01
4.730337079999999332e+03,3.404999999999999694e-01
4.730337079999999332e+03,3.257499999999999840e-01
4.730337079999999332e+03,3.116499999999999826e-01
4.662921349999999620e+03,2.982000000000000206e-01
4.528089890000000196e+03,2.729500000000000259e-01
4.505617979999999989e+03,2.498500000000000165e-01
4.550561800000000403e+03,2.390000000000000180e-01
4.595505619999999908e+03,2.390000000000000180e-01
4.617977530000000115e+03,2.390000000000000180e-01
4.730337079999999332e+03,2.611499999999999932e-01
4.730337079999999332e+03,2.729500000000000259e-01
4.617977530000000115e+03,2.729500000000000259e-01
4.595505619999999908e+03,2.729500000000000259e-01
4.595505619999999908e+03,2.611499999999999932e-01
4.528089890000000196e+03,2.498500000000000165e-01
4.483146070000000691e+03,2.286999999999999866e-01
4.393258429999999862e+03,2.093000000000000138e-01
4.393258429999999862e+03,2.093000000000000138e-01
4.393258429999999862e+03,2.093000000000000138e-01
4.325842700000000150e+03,1.406000000000000028e-01
4.325842700000000150e+03,1.406000000000000028e-01
4.348314610000000357e+03,2.002500000000000113e-01
4.348314610000000357e+03,1.678000000000000047e-01
4.348314610000000357e+03,1.605499999999999983e-01
4.303370789999999943e+03,1.605499999999999983e-01
4.303370789999999943e+03,1.605499999999999983e-01
4.393258429999999862e+03,1.605499999999999983e-01
4.370786520000000564e+03,1.678000000000000047e-01
4.280898879999999735e+03,1.754000000000000004e-01
4.258426970000000438e+03,1.605499999999999983e-01
4.235955060000000231e+03,1.469499999999999973e-01
4.213483150000000023e+03,1.406000000000000028e-01
4.123595510000000104e+03,1.406000000000000028e-01
4.078651689999999689e+03,1.345000000000000084e-01
4.078651689999999689e+03,1.345000000000000084e-01
4.078651689999999689e+03,1.231000000000000011e-01
4.146067420000000311e+03,1.031500000000000195e-01
3.831460670000000391e+03,1.077999999999999931e-01
3.921348310000000311e+03,1.077999999999999931e-01
4.011235959999999977e+03,1.406000000000000028e-01
3.898876400000000103e+03,7.240000000000000602e-02
3.898876400000000103e+03,6.629999999999999782e-02
3.898876400000000103e+03,6.629999999999999782e-02
4.033707870000000185e+03,1.031500000000000195e-01
4.033707870000000185e+03,9.870000000000000995e-02
3.943820220000000518e+03,8.269999999999999574e-02
3.943820220000000518e+03,8.269999999999999574e-02
3.966292129999999815e+03,8.644999999999999907e-02
4.056179779999999482e+03,1.031500000000000195e-01
4.033707870000000185e+03,9.440000000000001168e-02
3.943820220000000518e+03,8.644999999999999907e-02
3.876404489999999896e+03,8.269999999999999574e-02
3.876404489999999896e+03,7.909999999999998976e-02
3.853932579999999689e+03,6.339999999999999802e-02
3.876404489999999896e+03,5.555000000000000215e-02
3.876404489999999896e+03,5.315000000000000280e-02
3.921348310000000311e+03,5.315000000000000280e-02
3.741573029999999562e+03,5.084999999999999937e-02
3.741573029999999562e+03,4.864999999999999880e-02
3.764044939999999769e+03,4.864999999999999880e-02
3.831460670000000391e+03,4.864999999999999880e-02
3.853932579999999689e+03,4.864999999999999880e-02
3.808988760000000184e+03,5.084999999999999937e-02
3.786516849999999977e+03,5.315000000000000280e-02
3.808988760000000184e+03,6.629999999999999782e-02
3.831460670000000391e+03,7.240000000000000602e-02
3.786516849999999977e+03,5.555000000000000215e-02
3.741573029999999562e+03,4.259999999999999898e-02
3.741573029999999562e+03,4.074999999999999456e-02
3.764044939999999769e+03,3.899999999999999994e-02
3.853932579999999689e+03,3.899999999999999994e-02
3.853932579999999689e+03,4.074999999999999456e-02
3.808988760000000184e+03,4.259999999999999898e-02
3.786516849999999977e+03,4.074999999999999456e-02
3.786516849999999977e+03,3.264999999999999847e-02
3.764044939999999769e+03,2.989999999999999949e-02
3.764044939999999769e+03,2.989999999999999949e-02
3.764044939999999769e+03,3.414999999999999980e-02
3.696629210000000057e+03,3.570000000000000256e-02
3.696629210000000057e+03,2.989999999999999949e-02
3.696629210000000057e+03,2.620000000000000107e-02
3.696629210000000057e+03,2.620000000000000107e-02
3.696629210000000057e+03,2.620000000000000107e-02
3.674157299999999850e+03,1.760000000000000106e-02
3.674157299999999850e+03,1.760000000000000106e-02
3.674157299999999850e+03,1.839999999999999969e-02
3.696629210000000057e+03,2.194999999999999729e-02
3.696629210000000057e+03,2.194999999999999729e-02
3.696629210000000057e+03,2.194999999999999729e-02
3.966292129999999815e+03,6.339999999999999802e-02
3.988764040000000023e+03,6.339999999999999802e-02
4.168539329999999609e+03,8.644999999999999907e-02
4.101123599999999897e+03,8.269999999999999574e-02
